JCAT	Piece	Name	LaunchDate	LState	Owner	OwnState	UNState	Mass	Class	Category	TF	Perigee	Apogee	Inc	OpOrbit
S63397	2025-064A	TJS 16	2025 Mar 29 1605	CN	ZLZB	CN	[CN]	    5000.000 	D	TECH	-	   35779	   35794	  0.12 	GEO/S
S63399	2025-065A	Starlink 33531	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     285	 43.00 	LLEO/I
S63400	2025-065B	Starlink 33652	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     285	 43.00 	LLEO/I
S63401	2025-065C	Starlink 33707	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     285	 43.00 	LLEO/I
S63402	2025-065D	Starlink 33668	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     284	 43.00 	LLEO/I
S63403	2025-065E	Starlink 33676	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     284	 43.00 	LLEO/I
S63404	2025-065F	Starlink 33711	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     284	 43.00 	LLEO/I
S63405	2025-065G	Starlink 33708	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     284	 43.00 	LLEO/I
S63406	2025-065H	Starlink 33690	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     284	 43.00 	LLEO/I
S63407	2025-065J	Starlink 33694	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     284	 43.00 	LLEO/I
S63408	2025-065K	Starlink 33692	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     284	 43.00 	LLEO/I
S63409	2025-065L	Starlink 33693	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     284	 43.00 	LLEO/I
S63410	2025-065M	Starlink 33677	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     284	 43.00 	LLEO/I
S63411	2025-065N	Starlink 33647	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     284	 43.00 	LLEO/I
S63412	2025-065P	Starlink 33645	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     284	 43.00 	LLEO/I
S63413	2025-065Q	Starlink 33670	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     284	 43.00 	LLEO/I
S63414	2025-065R	Starlink 33644	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     284	 43.00 	LLEO/I
S63415	2025-065S	Starlink 33664	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     284	 43.00 	LLEO/I
S63416	2025-065T	Starlink 33649	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     275	     284	 43.00 	LLEO/I
S63417	2025-065U	Starlink 33535	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     274	     284	 43.00 	LLEO/I
S63418	2025-065V	Starlink 33703	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     274	     284	 43.00 	LLEO/I
S63419	2025-065W	Starlink 33709	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     274	     284	 43.00 	LLEO/I
S63420	2025-065X	Starlink 33698	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     274	     284	 43.00 	LLEO/I
S63421	2025-065Y	Starlink 33606	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     274	     284	 43.00 	LLEO/I
S63422	2025-065Z	Starlink 33686	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     274	     284	 43.00 	LLEO/I
S63423	2025-065AA	Starlink 33675	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     274	     284	 43.00 	LLEO/I
S63424	2025-065AB	Starlink 33655	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     274	     284	 43.00 	LLEO/I
S63425	2025-065AC	Starlink 33608	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     274	     284	 43.00 	LLEO/I
S63426	2025-065AD	Starlink 33615	2025 Mar 31 1952:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     274	     284	 43.00 	LLEO/I
S63429	2025-067B	Hulianwang Jishu Shiyan W.	2025 Apr  1 0400	CN	ZXW	CN	[CN]	     300.000 	C	COM	-	     443	     456	 55.00 	LLEO/I
S63430	2025-067C	Hulianwang Jishu Shiyan W.	2025 Apr  1 0400	CN	ZXW	CN	[CN]	     300.000 	C	COM	-	     444	     456	 54.99 	LLEO/I
S63431	2025-067D	Hulianwang Jishu Shiyan W.	2025 Apr  1 0400	CN	ZXW	CN	[CN]	     300.000 	C	COM	-	     445	     457	 55.00 	LLEO/I
S63432	2025-068A	Tianping-3A(02)	2025 Apr  3 0212	CN	ZJUNI	CN	[CN]	     200.000 	D	CAL	-	     452	     795	 43.00 	LEO/I
S63433	2025-069A	Starlink 33682	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.16 	LLEO/I
S63434	2025-069B	Starlink 33710	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.16 	LLEO/I
S63435	2025-069C	Starlink 33733	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.16 	LLEO/I
S63436	2025-069D	Starlink 33638	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.16 	LLEO/I
S63437	2025-069E	Starlink 33726	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.16 	LLEO/I
S63438	2025-069F	Starlink 33681	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.16 	LLEO/I
S63439	2025-069G	Starlink 33730	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.16 	LLEO/I
S63440	2025-069H	Starlink 33743	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.16 	LLEO/I
S63441	2025-069J	Starlink 33715	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.16 	LLEO/I
S63442	2025-069K	Starlink 33762	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.16 	LLEO/I
S63443	2025-069L	Starlink 33753	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.16 	LLEO/I
S63444	2025-069M	Starlink 33747	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.16 	LLEO/I
S63445	2025-069N	Starlink 33659	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.16 	LLEO/I
S63446	2025-069P	Starlink 33746	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.15 	LLEO/I
S63447	2025-069Q	Starlink 33799	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.15 	LLEO/I
S63448	2025-069R	Starlink 33797	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     272	     284	 53.15 	LLEO/I
S63449	2025-069S	Starlink 33798	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     271	     284	 53.15 	LLEO/I
S63450	2025-069T	Starlink 33736	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     271	     284	 53.15 	LLEO/I
S63451	2025-069U	Starlink 33740	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     271	     284	 53.15 	LLEO/I
S63452	2025-069V	Starlink 33763	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     271	     284	 53.15 	LLEO/I
S63453	2025-069W	Starlink 33784	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     271	     284	 53.15 	LLEO/I
S63454	2025-069X	Starlink 33768	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     271	     284	 53.15 	LLEO/I
S63455	2025-069Y	Starlink 33761	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     271	     284	 53.15 	LLEO/I
S63456	2025-069Z	Starlink 33737	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     271	     284	 53.15 	LLEO/I
S63457	2025-069AA	Starlink 33795	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     271	     284	 53.15 	LLEO/I
S63458	2025-069AB	Starlink 33756	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     271	     284	 53.15 	LLEO/I
S63459	2025-069AC	Starlink 33780	2025 Apr  4 0102:50	US	SPXS	US	[US]	     575.000 	B	COM	-	     271	     284	 53.15 	LLEO/I
S63460	2025-070A	Starlink 33679	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63461	2025-070B	Starlink 33706	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63462	2025-070C	Starlink 33691	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63463	2025-070D	Starlink 33696	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63464	2025-070E	Starlink 33701	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63465	2025-070F	Starlink 33685	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63466	2025-070G	Starlink 33654	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63467	2025-070H	Starlink 33697	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63468	2025-070J	Starlink 33720	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63469	2025-070K	Starlink 33587	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63470	2025-070L	Starlink 33637	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63471	2025-070M	Starlink 33744	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63472	2025-070N	Starlink 33766	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63473	2025-070P	Starlink 33765	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63474	2025-070Q	Starlink 33735	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63475	2025-070R	Starlink 33731	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63476	2025-070S	Starlink 33718	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63477	2025-070T	Starlink 33630	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63478	2025-070U	Starlink 33695	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63479	2025-070V	Starlink 33713	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63480	2025-070W	Starlink 33721	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63481	2025-070X	Starlink 33639	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     290	 43.00 	LLEO/I
S63482	2025-070Y	Starlink 33667	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     280	     289	 43.00 	LLEO/I
S63483	2025-070Z	Starlink 33688	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     279	     289	 43.00 	LLEO/I
S63484	2025-070AA	Starlink 33700	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     279	     289	 43.00 	LLEO/I
S63485	2025-070AB	Starlink 33687	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     279	     289	 43.00 	LLEO/I
S63486	2025-070AC	Starlink 33716	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     279	     289	 43.00 	LLEO/I
S63487	2025-070AD	Starlink 33754	2025 Apr  6 0307:20	US	SPXS	US	[US]	     575.000 	B	COM	-	     279	     289	 43.00 	LLEO/I
S63488	2025-009DR	PoSAT-2	2025 Jan 14 1909:00	US	LUSO	P	[P]	       5.000 	B	COM	-	     553	     565	 97.52 	LLEO/S
S63489	2025-052BK	HERMES Pathfinder H6	2025 Mar 15 0643:00	US	ASI	I	[I]	       5.000 	C	AST	-	     512	     520	 97.45 	LLEO/S
S63490	2025-052BL	HYDRA-W	2025 Mar 15 0643:00	US	HYDRA	E	[E]	       0.375 	A	COM	-	     500	     515	 97.44 	LLEO/S
S63491	2025-052BM	Unicorn-2Q	2025 Mar 15 0643:00	US	ALBAD	D	[D]	       0.750 	B	IMG	-	     502	     517	 97.44 	LLEO/S
S63492	2025-052BN	HADES-ICM	2025 Mar 15 0643:00	US	HYDRA/ICH	E	[E]	       0.375 	A	COM	-	     501	     516	 97.44 	LLEO/S
S63493	2025-071A	Starlink 33828	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63494	2025-071B	Starlink 33819	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63495	2025-071C	Starlink 33845	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63496	2025-071D	Starlink 33829	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63497	2025-071E	Starlink 33815	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63498	2025-071F	Starlink 33833	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63499	2025-071G	Starlink 33534	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63500	2025-071H	Starlink 33838	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63501	2025-071J	Starlink 33837	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63502	2025-071K	Starlink 33818	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63503	2025-071L	Starlink 33583	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63504	2025-071M	Starlink 33811	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63505	2025-071N	Starlink 33825	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63506	2025-071P	Starlink 33792	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63507	2025-071Q	Starlink 33843	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63508	2025-071R	Starlink 33809	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63509	2025-071S	Starlink 33678	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63510	2025-071T	Starlink 33764	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     288	 53.16 	LLEO/I
S63511	2025-071U	Starlink 33804	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     276	     288	 53.16 	LLEO/I
S63512	2025-071V	Starlink 33751	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     276	     288	 53.16 	LLEO/I
S63513	2025-071W	Starlink 33750	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     276	     288	 53.16 	LLEO/I
S63514	2025-071X	Starlink 33786	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     276	     288	 53.16 	LLEO/I
S63515	2025-071Y	Starlink 33796	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     276	     288	 53.16 	LLEO/I
S63516	2025-071Z	Starlink 33785	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     276	     288	 53.16 	LLEO/I
S63517	2025-071AA	Starlink 33803	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     276	     288	 53.16 	LLEO/I
S63518	2025-071AB	Starlink 33807	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     276	     288	 53.16 	LLEO/I
S63519	2025-071AC	Starlink 33787	2025 Apr  7 2306:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     276	     288	 53.16 	LLEO/I
S63520	2025-072A	Soyuz MS-27	2025 Apr  8 0547:15	RU	RKKE	RU	[RU]	    7152.000 	C	SS	-	     394	     400	 51.59 	LLEO/I
S63523	2021-035E	Naxing-4B	2024 Nov 15 1513:18	CN	TSHUA	CN	[CN]	      20.000 	A	IMG	-	     370	     382	 41.46 	LLEO/I
S63524	2025-073A	Tongxin Jishu Shiyan 17	2025 Apr 10 1647	CN	ZLZB	CN	[CN]	    5000.000 	D	SIG	-	   35781	   35789	  0.05 	GEO/S
S63526	2025-074A	USA 499	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     281	     325	 69.90 	LLEO/I
S63527	2025-074B	USA 500	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     292	     309	 69.91 	LLEO/I
S63528	2025-074C	USA 501	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     294	     297	 69.97 	LLEO/I
S63529	2025-074D	USA 502	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     297	     302	 69.91 	LLEO/I
S63530	2025-074E	USA 503	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     288	     318	 69.91 	LLEO/I
S63531	2025-074F	USA 504	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     285	     314	 69.92 	LLEO/I
S63532	2025-074G	USA 505	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     285	     312	 69.94 	LLEO/I
S63533	2025-074H	USA 506	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     279	     321	 69.90 	LLEO/I
S63534	2025-074J	USA 507	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     293	     312	 69.91 	LLEO/I
S63535	2025-074K	USA 508	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     283	     302	 69.94 	LLEO/I
S63536	2025-074L	USA 509	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     294	     311	 69.90 	LLEO/I
S63537	2025-074M	USA 510	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     290	     310	 69.92 	LLEO/I
S63538	2025-074N	USA 511	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     298	     309	 69.90 	LLEO/I
S63539	2025-074P	USA 512	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     285	     312	 69.92 	LLEO/I
S63540	2025-074Q	USA 513	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     282	     329	 69.92 	LLEO/I
S63541	2025-074R	USA 514	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     292	     305	 69.91 	LLEO/I
S63542	2025-074S	USA 515	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     287	     320	 69.92 	LLEO/I
S63543	2025-074T	USA 516	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     288	     320	 69.90 	LLEO/I
S63544	2025-074U	USA 517	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     288	     315	 69.91 	LLEO/I
S63545	2025-074V	USA 518	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     287	     313	 69.91 	LLEO/I
S63546	2025-074W	USA 519	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     287	     316	 69.92 	LLEO/I
S63547	2025-074X	USA 520	2025 Apr 12 1225	US	NROC	US	[US]	     800.000 	D	IMG	-	     296	     301	 69.97 	LLEO/I
S63548	2025-075A	Starlink 11669	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     284	     292	 43.01 	LLEO/I
S63549	2025-075B	Starlink 11665	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     284	     292	 43.01 	LLEO/I
S63550	2025-075C	Starlink 11667	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     284	     292	 43.01 	LLEO/I
S63551	2025-075D	Starlink 11695	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     284	     292	 43.01 	LLEO/I
S63552	2025-075E	Starlink 11685	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     284	     292	 43.01 	LLEO/I
S63553	2025-075F	Starlink 11697	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     284	     292	 43.01 	LLEO/I
S63554	2025-075G	Starlink 11680	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     284	     292	 43.01 	LLEO/I
S63555	2025-075H	Starlink 11687	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     284	     292	 43.01 	LLEO/I
S63556	2025-075J	Starlink 11626	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     284	     292	 43.01 	LLEO/I
S63557	2025-075K	Starlink 11668	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     284	     291	 43.01 	LLEO/I
S63558	2025-075L	Starlink 11657	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     284	     291	 43.01 	LLEO/I
S63559	2025-075M	Starlink 11606	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     284	     291	 43.01 	LLEO/I
S63560	2025-075N	Starlink 11592	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     284	     291	 43.01 	LLEO/I
S63561	2025-075P	Starlink 32953	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     284	     291	 43.01 	LLEO/I
S63562	2025-075Q	Starlink 32951	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     283	     291	 43.01 	LLEO/I
S63563	2025-075R	Starlink 32958	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     283	     291	 43.01 	LLEO/I
S63564	2025-075S	Starlink 32928	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     283	     291	 43.01 	LLEO/I
S63565	2025-075T	Starlink 32687	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     283	     291	 43.01 	LLEO/I
S63566	2025-075U	Starlink 32950	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     283	     291	 43.01 	LLEO/I
S63567	2025-075V	Starlink 32954	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     283	     291	 43.01 	LLEO/I
S63568	2025-075W	Starlink 32940	2025 Apr 13 0053:30	US	SPXS	US	[US]	     730.000 	B	COM	-	     283	     291	 43.01 	LLEO/I
S63569	2025-076A	Starlink 32959	2025 Apr 14 0400:10	US	SPXS	US	[US]	     730.000 	B	COM	-	     277	     286	 43.00 	LLEO/I
S63570	2025-076B	Starlink 32956	2025 Apr 14 0400:10	US	SPXS	US	[US]	     730.000 	B	COM	-	     277	     286	 43.00 	LLEO/I
S63571	2025-076C	Starlink 33722	2025 Apr 14 0400:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     286	 43.00 	LLEO/I
S63572	2025-076D	Starlink 33739	2025 Apr 14 0400:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     286	 43.00 	LLEO/I
S63573	2025-076E	Starlink 33683	2025 Apr 14 0400:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     278	     286	 43.00 	LLEO/I
S63575	2025-076G	Starlink 33732	2025 Apr 14 0400:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     286	 43.00 	LLEO/I
S63576	2025-076H	Starlink 33800	2025 Apr 14 0400:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     286	 43.00 	LLEO/I
S63577	2025-076J	Starlink 33632	2025 Apr 14 0400:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     286	 43.00 	LLEO/I
S63578	2025-076K	Starlink 33719	2025 Apr 14 0400:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     286	 43.00 	LLEO/I
S63579	2025-076L	Starlink 33755	2025 Apr 14 0400:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     286	 43.00 	LLEO/I
S63580	2025-076M	Starlink 33752	2025 Apr 14 0400:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     286	 43.00 	LLEO/I
S63581	2025-076N	Starlink 33714	2025 Apr 14 0400:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     286	 43.00 	LLEO/I
S63582	2025-076P	Starlink 33814	2025 Apr 14 0400:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     286	 43.00 	LLEO/I
S63583	2025-076Q	Starlink 33817	2025 Apr 14 0400:10	US	SPXS	US	[US]	     575.000 	B	COM	-	     277	     286	 43.00 	LLEO/I
